"ass.name","study","biome","latitude","longitude","abs_latitude"
"112_2659258","112","Temperate_Northern_Atlantic",27.3537822557632,-91.1400387216661,27.3537822557632
"112_2659259","112","Temperate_Northern_Atlantic",27.3891205213092,-91.0510667268617,27.3891205213092
"112_2659260","112","Temperate_Northern_Atlantic",27.4243923786726,-90.962061268538,27.4243923786726
"112_2659261","112","Temperate_Northern_Atlantic",27.4595977154256,-90.8730224532183,27.4595977154256
"112_2659263","112","Temperate_Northern_Atlantic",27.5298083795467,-90.6948451809849,27.5298083795467
"112_2659283","112","Temperate_Northern_Atlantic",28.2170633974872,-88.905953152388,28.2170633974872
"112_2659285","112","Temperate_Northern_Atlantic",28.2842850017547,-88.7263723356907,28.2842850017547
"112_2659286","112","Temperate_Northern_Atlantic",28.3177920740323,-88.6365361467633,28.3177920740323
"112_2659287","112","Temperate_Northern_Atlantic",28.3512298586541,-88.5466696021253,28.3512298586541
"112_2659964","112","Temperate_Northern_Atlantic",26.4241116077152,-93.1779277098292,26.4241116077152
"112_2659966","112","Temperate_Northern_Atlantic",26.4976753653365,-93.0016822874425,26.4976753653365
"112_2659968","112","Temperate_Northern_Atlantic",26.5709832506064,-92.8252957323473,26.5709832506064
"112_2659970","112","Temperate_Northern_Atlantic",26.6440342938684,-92.6487687968224,26.6440342938684
"112_2659971","112","Temperate_Northern_Atlantic",26.6804631984837,-92.5604529243395,26.6804631984837
"112_2659972","112","Temperate_Northern_Atlantic",26.7168275318895,-92.472102243584,26.7168275318895
"112_2659973","112","Temperate_Northern_Atlantic",26.7531271746943,-92.3837168515285,26.7531271746943
"112_2659974","112","Temperate_Northern_Atlantic",26.7893620079151,-92.2952968457998,26.7893620079151
"112_2659975","112","Temperate_Northern_Atlantic",26.8255319129787,-92.2068423246789,26.8255319129787
"112_2659976","112","Temperate_Northern_Atlantic",26.8616367717238,-92.1183533871018,26.8616367717238
"112_2659977","112","Temperate_Northern_Atlantic",26.8976764664025,-92.0298301326595,26.8976764664025
"112_2659978","112","Temperate_Northern_Atlantic",26.9336508796819,-91.9412726615985,26.9336508796819
"112_2659981","112","Temperate_Northern_Atlantic",27.0411812640581,-91.6753959610055,27.0411812640581
"112_2659982","112","Temperate_Northern_Atlantic",27.0768933867731,-91.5867026390533,27.0768933867731
"112_2659983","112","Temperate_Northern_Atlantic",27.1125396477104,-91.4979756115566,27.1125396477104
"112_2659984","112","Temperate_Northern_Atlantic",27.1481199320628,-91.4092149827,27.1481199320628
"112_2659985","112","Temperate_Northern_Atlantic",27.1836341254505,-91.3204208573259,27.1836341254505
"112_2659986","112","Temperate_Northern_Atlantic",27.2190821139218,-91.2315933409338,27.2190821139218
"112_2659987","112","Temperate_Northern_Atlantic",27.2544637839553,-91.1427325396806,27.2544637839553
"112_2659994","112","Temperate_Northern_Atlantic",27.5002691132244,-90.5197840101346,27.5002691132244
"112_2659995","112","Temperate_Northern_Atlantic",27.5351162011445,-90.4306608305906,27.5351162011445
"112_2660002","112","Temperate_Northern_Atlantic",27.777154762658,-89.8059005375628,27.777154762658
"112_2660010","112","Temperate_Northern_Atlantic",28.0496837690385,-89.0900014863662,28.0496837690385
"112_2660015","112","Temperate_Northern_Atlantic",28.2177782244614,-88.6415681490416,28.2177782244614
"112_2660684","112","Temperate_Northern_Atlantic",25.9912952044201,-93.9696468508838,25.9912952044201
"112_2660692","112","Temperate_Northern_Atlantic",26.2884411431532,-93.2669159741781,26.2884411431532
"112_2660693","112","Temperate_Northern_Atlantic",26.3252988385228,-93.1789152137792,26.3252988385228
"112_2660697","112","Temperate_Northern_Atlantic",26.4720897445794,-92.8265619680792,26.4720897445794
"112_2660699","112","Temperate_Northern_Atlantic",26.5450995724516,-92.6501765555928,26.5450995724516
"112_2660700","112","Temperate_Northern_Atlantic",26.5815076579613,-92.5619319897019,26.5815076579613
"112_2660701","112","Temperate_Northern_Atlantic",26.6178510314619,-92.4736529811208,26.6178510314619
"112_2660702","112","Temperate_Northern_Atlantic",26.6541295736747,-92.3853396284708,26.6541295736747
"112_2660703","112","Temperate_Northern_Atlantic",26.6903431657344,-92.2969920310258,26.6903431657344
"112_2660704","112","Temperate_Northern_Atlantic",26.7264916891911,-92.2086102887127,26.7264916891911
"112_2660705","112","Temperate_Northern_Atlantic",26.7625750260125,-92.1201945021114,26.7625750260125
"112_2660706","112","Temperate_Northern_Atlantic",26.7985930585846,-92.0317447724555,26.7985930585846
"112_2660707","112","Temperate_Northern_Atlantic",26.8345456697142,-91.9432612016324,26.8345456697142
"112_2660708","112","Temperate_Northern_Atlantic",26.8704327426303,-91.8547438921836,26.8704327426303
"112_2660709","112","Temperate_Northern_Atlantic",26.9062541609857,-91.7661929473049,26.9062541609857
"112_2660712","112","Temperate_Northern_Atlantic",27.0133233316109,-91.5003393418663,27.0133233316109
"112_2660713","112","Temperate_Northern_Atlantic",27.0488809767895,-91.4116549003197,27.0488809767895
"112_2660714","112","Temperate_Northern_Atlantic",27.0843723920891,-91.3229373491442,27.0843723920891
"112_2660715","112","Temperate_Northern_Atlantic",27.1197974637411,-91.2341867954658,27.1197974637411
"112_2660716","112","Temperate_Northern_Atlantic",27.1551560784128,-91.1454033470658,27.1551560784128
"112_2660717","112","Temperate_Northern_Atlantic",27.1904481232082,-91.0565871123812,27.1904481232082
"112_2660721","112","Temperate_Northern_Atlantic",27.3309483611084,-90.7009965024885,27.3309483611084
"112_2660727","112","Temperate_Northern_Atlantic",27.5396827068079,-90.1666458448995,27.5396827068079
"112_2660731","112","Temperate_Northern_Atlantic",27.67748474634,-89.8097795523461,27.67748474634
"112_2660738","112","Temperate_Northern_Atlantic",27.9160082166667,-89.1840715615997,27.9160082166667
"112_2660740","112","Temperate_Northern_Atlantic",27.9835388753611,-89.00502390736,27.9835388753611
"112_2661424","112","Temperate_Northern_Atlantic",26.2999832693084,-93.0039174440503,26.2999832693084
"112_2661426","112","Temperate_Northern_Atlantic",26.3732096024679,-92.8278105000452,26.3732096024679
"112_2661430","112","Temperate_Northern_Atlantic",26.5188873692059,-92.4751849179578,26.5188873692059
"112_2661431","112","Temperate_Northern_Atlantic",26.5551446740743,-92.386943331172,26.5551446740743
"112_2661432","112","Temperate_Northern_Atlantic",26.591336886088,-92.2986678687693,26.591336886088
"112_2661433","112","Temperate_Northern_Atlantic",26.6274638869176,-92.210358632334,26.6274638869176
"112_2661434","112","Temperate_Northern_Atlantic",26.6635255586564,-92.1220157241017,26.6635255586564
"112_2661435","112","Temperate_Northern_Atlantic",26.699521783822,-92.0336392469599,26.699521783822
"112_2661436","112","Temperate_Northern_Atlantic",26.735452445358,-91.9452293044484,26.735452445358
"112_2661437","112","Temperate_Northern_Atlantic",26.7713174266357,-91.8567860007593,26.7713174266357
"112_2661439","112","Temperate_Northern_Atlantic",26.8428498840497,-91.6797997298798,26.8428498840497
"112_2661440","112","Temperate_Northern_Atlantic",26.8785171290823,-91.5912569743373,26.8785171290823
"112_2661441","112","Temperate_Northern_Atlantic",26.9141182316523,-91.5026812809132,26.9141182316523
"112_2661443","112","Temperate_Northern_Atlantic",26.9851215519827,-91.3254315109002,26.9851215519827
"112_2661444","112","Temperate_Northern_Atlantic",27.0205235421279,-91.2367576511846,27.0205235421279
"112_2661445","112","Temperate_Northern_Atlantic",27.0558589345838,-91.1480512873343,27.0558589345838
"112_2661446","112","Temperate_Northern_Atlantic",27.0911276166463,-91.0593125294198,27.0911276166463
"112_2661447","112","Temperate_Northern_Atlantic",27.1263294760558,-90.970541488165,27.1263294760558
"112_2661448","112","Temperate_Northern_Atlantic",27.1614644009987,-90.8817382749474,27.1614644009987
"112_2661465","112","Temperate_Northern_Atlantic",27.7484109980668,-89.3672724302461,27.7484109980668
"112_2662160","112","Temperate_Northern_Atlantic",26.4561723004728,-92.3885280639297,26.4561723004728
"112_2662161","112","Temperate_Northern_Atlantic",26.4923429914791,-92.3003244659376,26.4923429914791
"112_2662162","112","Temperate_Northern_Atlantic",26.5284483265619,-92.2120874650906,26.5284483265619
"112_2662163","112","Temperate_Northern_Atlantic",26.5644881879375,-92.1238171652917,26.5644881879375
"112_2662164","112","Temperate_Northern_Atlantic",26.600462458252,-92.0355136710941,26.600462458252
"112_2662165","112","Temperate_Northern_Atlantic",26.6363710205831,-91.9471770877017,26.6363710205831
"112_2662166","112","Temperate_Northern_Atlantic",26.6722137584417,-91.8588075209689,26.6722137584417
"112_2662167","112","Temperate_Northern_Atlantic",26.7079905557736,-91.7704050774008,26.7079905557736
"112_2662168","112","Temperate_Northern_Atlantic",26.7437012969614,-91.6819698641536,26.7437012969614
"112_2662170","112","Temperate_Northern_Atlantic",26.8149241506273,-91.5050015605019,26.8149241506273
"112_2662171","112","Temperate_Northern_Atlantic",26.8504360340684,-91.4164686876654,26.8504360340684
"112_2662172","112","Temperate_Northern_Atlantic",26.8858814032949,-91.327903480286,26.8858814032949
"112_2662174","112","Temperate_Northern_Atlantic",26.9565721459127,-91.1506765041991,26.9565721459127
"112_2662175","112","Temperate_Northern_Atlantic",26.9918172938268,-91.0620149582704,26.9918172938268
"112_2662176","112","Temperate_Northern_Atlantic",27.026995476575,-90.9733215233566,27.026995476575
"112_2662177","112","Temperate_Northern_Atlantic",27.0621065825442,-90.8845963124754,27.0621065825442
"112_2662178","112","Temperate_Northern_Atlantic",27.0971505005747,-90.795839439296,27.0971505005747
"112_2662179","112","Temperate_Northern_Atlantic",27.1321271199614,-90.7070510181391,27.1321271199614
"112_2662180","112","Temperate_Northern_Atlantic",27.1670363304557,-90.6182311639761,27.1670363304557
"112_2662181","112","Temperate_Northern_Atlantic",27.2018780222672,-90.5293799924298,27.2018780222672
"112_2662185","112","Temperate_Northern_Atlantic",27.340567422997,-90.1736644676437,27.340567422997
"112_2662186","112","Temperate_Northern_Atlantic",27.3750698906814,-90.0846584662976,27.3750698906814
"112_2662187","112","Temperate_Northern_Atlantic",27.4095041906492,-89.9956218549676,27.4095041906492
"112_2662191","112","Temperate_Northern_Atlantic",27.5465575896408,-89.6391717230565,27.5465575896408
"112_2662192","112","Temperate_Northern_Atlantic",27.5806494623765,-89.5499838774221,27.5806494623765
"112_2662193","112","Temperate_Northern_Atlantic",27.6146725352535,-89.4607661525918,27.6146725352535
"112_2662195","112","Temperate_Northern_Atlantic",27.6825118671473,-89.2822415622595,27.6825118671473
"112_2662200","112","Temperate_Northern_Atlantic",27.8508989999888,-88.835415964464,27.8508989999888
"112_2662207","112","Temperate_Northern_Atlantic",28.0837143838276,-88.2086513433861,28.0837143838276
"112_2662305","112","Temperate_Northern_Atlantic",30.9890656183106,-79.295989771219,30.9890656183106
"112_2662306","112","Temperate_Northern_Atlantic",31.0354579779441,-79.1869353368176,31.0354579779441
"112_2662307","112","Temperate_Northern_Atlantic",31.0817612293136,-79.0778097557119,31.0817612293136
"112_2662889","112","Temperate_Northern_Atlantic",26.357212275956,-92.3900939310941,26.357212275956
"112_2662890","112","Temperate_Northern_Atlantic",26.39336130288,-92.3019619295005,26.39336130288
"112_2662892","112","Temperate_Northern_Atlantic",26.4654627305315,-92.1255989379843,26.4654627305315
"112_2662893","112","Temperate_Northern_Atlantic",26.5014148963672,-92.0373681598751,26.5014148963672
"112_2662895","112","Temperate_Northern_Atlantic",26.5731215481058,-91.8608085733528,26.5731215481058
"112_2662897","112","Temperate_Northern_Atlantic",26.6445638531238,-91.6841189998609,26.6445638531238
"112_2662898","112","Temperate_Northern_Atlantic",26.6801855872173,-91.5957257404737,26.6801855872173
"112_2662899","112","Temperate_Northern_Atlantic",26.7157408894453,-91.5073003126092,26.7157408894453
"112_2662900","112","Temperate_Northern_Atlantic",26.7512296456752,-91.4188428270419,26.7512296456752
"112_2662901","112","Temperate_Northern_Atlantic",26.7866517422232,-91.3303533951951,26.7866517422232
"112_2662902","112","Temperate_Northern_Atlantic",26.8220070658562,-91.2418321291419,26.8220070658562
"112_2662903","112","Temperate_Northern_Atlantic",26.8572955037931,-91.1532791416044,26.8572955037931
"112_2662904","112","Temperate_Northern_Atlantic",26.892516943707,-91.064694545954,26.892516943707
"112_2662905","112","Temperate_Northern_Atlantic",26.9276712737262,-90.9760784562113,26.9276712737262
"112_2662907","112","Temperate_Northern_Atlantic",26.997778158882,-90.7987522537768,26.997778158882
"112_2662908","112","Temperate_Northern_Atlantic",27.0327304925678,-90.7100423723714,27.0327304925678
"112_2662910","112","Temperate_Northern_Atlantic",27.1024323919913,-90.5325296322661,27.1024323919913
"112_2662912","112","Temperate_Northern_Atlantic",27.1718632060158,-90.3548937074438,27.1718632060158
"112_2662913","112","Temperate_Northern_Atlantic",27.2064766847036,-90.2660298475731,27.2064766847036
"112_2662914","112","Temperate_Northern_Atlantic",27.2410220674201,-90.1771355489901,27.2410220674201
"112_2662916","112","Temperate_Northern_Atlantic",27.3099081165045,-89.9992561183552,27.3099081165045
"112_2662918","112","Temperate_Northern_Atlantic",27.3785205011409,-89.8212563873455,27.3785205011409
"112_2662920","112","Temperate_Northern_Atlantic",27.446858376824,-89.6431373381139,27.446858376824
"112_2662922","112","Temperate_Northern_Atlantic",27.5149209067201,-89.4648999631488,27.5149209067201
"112_2662924","112","Temperate_Northern_Atlantic",27.5827072617178,-89.2865452652613,27.5827072617178
"112_2662930","112","Temperate_Northern_Atlantic",27.7844011030584,-88.7507874167213,27.7844011030584
"112_2663037","112","Temperate_Northern_Atlantic",31.0450602228719,-78.9683360052784,31.0450602228719
"112_2663038","112","Temperate_Northern_Atlantic",31.0911432292074,-78.8592044016597,31.0911432292074
"112_2663611","112","Tropical_Atlantic",26.0035456093189,-93.007142394152,26.0035456093189
"112_2663619","112","Temperate_Northern_Atlantic",26.2943916396955,-92.3035803665129,26.2943916396955
"112_2663620","112","Temperate_Northern_Atlantic",26.3304532053408,-92.2154870365887,26.3304532053408
"112_2663621","112","Temperate_Northern_Atlantic",26.3664490014698,-92.1273611545907,26.3664490014698
"112_2663622","112","Temperate_Northern_Atlantic",26.4023789109771,-92.0392028284398,26.4023789109771
"112_2663623","112","Temperate_Northern_Atlantic",26.4382428172006,-91.9510121667036,26.4382428172006
"112_2663624","112","Temperate_Northern_Atlantic",26.4740406039225,-91.862789278597,26.4740406039225
"112_2663625","112","Temperate_Northern_Atlantic",26.509772155371,-91.7745342739819,26.509772155371
"112_2663626","112","Temperate_Northern_Atlantic",26.5454373562225,-91.6862472633675,26.5454373562225
"112_2663627","112","Temperate_Northern_Atlantic",26.5810360916029,-91.5979283579102,26.5810360916029
"112_2663628","112","Temperate_Northern_Atlantic",26.6165682470891,-91.5095776694135,26.6165682470891
"112_2663630","112","Temperate_Northern_Atlantic",26.6874323629536,-91.3327813937528,26.6874323629536
"112_2663632","112","Temperate_Northern_Atlantic",26.7580287975206,-91.155859343759,26.7580287975206
"112_2663633","112","Temperate_Northern_Atlantic",26.7932263531022,-91.0673514397726,26.7932263531022
"112_2663634","112","Temperate_Northern_Atlantic",26.8283566518213,-90.9788124371593,26.8283566518213
"112_2663635","112","Temperate_Northern_Atlantic",26.8634195824602,-90.8902424522524,26.8634195824602
"112_2663636","112","Temperate_Northern_Atlantic",26.8984150342656,-90.8016416020318,26.8984150342656
"112_2663638","112","Temperate_Northern_Atlantic",26.9682030606951,-90.6243477768016,26.9682030606951
"112_2663639","112","Temperate_Northern_Atlantic",27.0029954161496,-90.5356550389837,27.0029954161496
"112_2663643","112","Temperate_Northern_Atlantic",27.1414845845799,-90.1805813837371,27.1414845845799
"112_2663644","112","Temperate_Northern_Atlantic",27.1759362748706,-90.0917378998238,27.1759362748706
"112_2663649","112","Temperate_Northern_Atlantic",27.347165796487,-89.647076207206,27.347165796487
"112_2663660","112","Temperate_Northern_Atlantic",27.7177825782113,-88.666277076431,27.7177825782113
"112_2663668","112","Temperate_Northern_Atlantic",27.9820028418663,-87.9508512779405,27.9820028418663
"112_2663766","112","Temperate_Northern_Atlantic",30.9621115907976,-78.9680606995724,30.9621115907976
"112_2663767","112","Temperate_Northern_Atlantic",31.0081512558163,-78.8590666584642,31.0081512558163
"112_2664351","112","Temperate_Northern_Atlantic",26.3033543131676,-92.0410177920709,26.3033543131676
"112_2664352","112","Temperate_Northern_Atlantic",26.3391956579568,-91.9528996984015,26.3391956579568
"112_2664353","112","Temperate_Northern_Atlantic",26.3749707323817,-91.8647497575599,26.3749707323817
"112_2664356","112","Temperate_Northern_Atlantic",26.4818971793987,-91.6001099708151,26.4818971793987
"112_2664357","112","Temperate_Northern_Atlantic",26.517406020569,-91.511833763324,26.517406020569
"112_2664358","112","Temperate_Northern_Atlantic",26.5528480177569,-91.4235262729066,26.5528480177569
"112_2664359","112","Temperate_Northern_Atlantic",26.588223057613,-91.3351876143476,26.588223057613
"112_2664360","112","Temperate_Northern_Atlantic",26.6235310272499,-91.2468179030767,26.6235310272499
"112_2664361","112","Temperate_Northern_Atlantic",26.6587718142437,-91.1584172551686,26.6587718142437
"112_2664362","112","Temperate_Northern_Atlantic",26.6939453066359,-91.0699857873428,26.6939453066359
"112_2664363","112","Temperate_Northern_Atlantic",26.729051392935,-90.9815236169634,26.729051392935
"112_2664365","112","Temperate_Northern_Atlantic",26.7990609036317,-90.804507641223,26.7990609036317
"112_2664366","112","Temperate_Northern_Atlantic",26.8339641073955,-90.7159540738119,26.8339641073955
"112_2664367","112","Temperate_Northern_Atlantic",26.8687994638018,-90.6273702797468,26.8687994638018
"112_2664370","112","Temperate_Northern_Atlantic",26.9728973599351,-90.3614387466901,26.9728973599351
"112_2664372","112","Temperate_Northern_Atlantic",27.0419547325491,-90.1840021525836,27.0419547325491
"112_2664373","112","Temperate_Northern_Atlantic",27.0763807297669,-90.0952395533781,27.0763807297669
"112_2664376","112","Temperate_Northern_Atlantic",27.1792466915442,-89.8287760423563,27.1792466915442
"112_2664380","112","Temperate_Northern_Atlantic",27.3154359876951,-89.4730860746041,27.3154359876951
"112_2664385","112","Temperate_Northern_Atlantic",27.4841119039956,-89.0278338070423,27.4841119039956
"112_2664391","112","Temperate_Northern_Atlantic",27.6842172959644,-88.4926143406707,27.6842172959644
"112_2665075","112","Tropical_Atlantic",26.024255510918,-92.4825661537397,26.024255510918
"112_2665079","112","Temperate_Northern_Atlantic",26.1684559800473,-92.130827369878,26.1684559800473
"112_2665081","112","Temperate_Northern_Atlantic",26.2401595369389,-91.9547673824879,26.2401595369389
"112_2665082","112","Temperate_Northern_Atlantic",26.2759117381262,-91.8666901312995,26.2759117381262
"112_2665083","112","Temperate_Northern_Atlantic",26.3115974003229,-91.7785815259248,26.3115974003229
"112_2665084","112","Temperate_Northern_Atlantic",26.347216408489,-91.6904416802752,26.347216408489
"112_2665085","112","Temperate_Northern_Atlantic",26.3827686480457,-91.6022707089051,26.3827686480457
"112_2665086","112","Temperate_Northern_Atlantic",26.4182540048768,-91.5140687270121,26.4182540048768
"112_2665087","112","Temperate_Northern_Atlantic",26.4536723653307,-91.425835850437,26.4536723653307
"112_2665088","112","Temperate_Northern_Atlantic",26.4890236162217,-91.3375721956635,26.4890236162217
"112_2665089","112","Temperate_Northern_Atlantic",26.5243076448321,-91.2492778798181,26.5243076448321
"112_2665090","112","Temperate_Northern_Atlantic",26.5595243389135,-91.16095302067,26.5595243389135
"112_2665092","112","Temperate_Northern_Atlantic",26.6297552768527,-90.9842121467552,26.6297552768527
"112_2665094","112","Temperate_Northern_Atlantic",26.6997155415033,-90.80735052892,26.6997155415033
"112_2665098","112","Temperate_Northern_Atlantic",26.8388205349253,-90.4532689328333,26.8388205349253
"112_2665103","112","Temperate_Northern_Atlantic",27.0111637113065,-90.0100051646023,27.0111637113065
"112_2665106","112","Temperate_Northern_Atlantic",27.1137441984305,-89.743699972488,27.1137441984305
"112_2665108","112","Temperate_Northern_Atlantic",27.1817855172736,-89.5660207486992,27.1817855172736
"112_2665111","112","Temperate_Northern_Atlantic",27.2833269212439,-89.2992908615779,27.2833269212439
"112_2665112","112","Temperate_Northern_Atlantic",27.3170348275129,-89.2103251429653,27.3170348275129
"112_2665113","112","Temperate_Northern_Atlantic",27.3506729508188,-89.1213317664767,27.3506729508188
"112_2665117","112","Temperate_Northern_Atlantic",27.4845256120199,-88.7650843531591,27.4845256120199
"112_2665118","112","Temperate_Northern_Atlantic",27.5178133231839,-88.6759546963631,27.5178133231839
"112_2665119","112","Temperate_Northern_Atlantic",27.5510306560362,-88.5867981897363,27.5510306560362
"112_2665137","112","Temperate_Northern_Atlantic",28.1367994186788,-86.9775488193364,28.1367994186788
"112_2665808","112","Temperate_Northern_Atlantic",26.06947630917,-92.1325315941459,26.06947630917
"112_2665809","112","Temperate_Northern_Atlantic",26.1053385157697,-92.0445890665459,26.1053385157697
"112_2665811","112","Temperate_Northern_Atlantic",26.1768634239072,-91.8686105211014,26.1768634239072
